VALID_DATE,AQS_ID,SITE_NAME,PARAMETER,UNITS,VALUE,AVG_PERIOD,LATITUDE,LONGITUDE,DATA_SOURCE
03/01/26,471050109,LOUDONMS,OZONE-8HR,PPB,51,8,35.719700,-84.341700,Tennessee Air Pollution Control Div.
03/01/26,471550101,Cove Mountain - GSMNP,OZONE-8HR,PPB,54,8,35.696700,-83.608900,National Park Service
03/01/26,471570021,FRAYSER,OZONE-8HR,PPB,42,8,35.217500,-90.019400,Shelby County Health Department
03/01/26,471570075,SHELBY FARMS,OZONE-8HR,PPB,46,8,35.151588,-89.850220,Shelby County Health Department
03/01/26,471632002,BVILLE,OZONE-8HR,PPB,49,8,36.540800,-82.425800,Tennessee Air Pollution Control Div.
03/01/26,471632003,KSPORT,OZONE-8HR,PPB,50,8,36.581900,-82.485800,Tennessee Air Pollution Control Div.
03/01/26,471650007,HVILLE,OZONE-8HR,PPB,41,8,36.297500,-86.652500,Tennessee Air Pollution Control Div.
03/01/26,471870106,FVIEW,OZONE-8HR,PPB,45,8,35.951400,-87.137500,Tennessee Air Pollution Control Div.
03/01/26,471890103,CEDARS,OZONE-8HR,PPB,47,8,36.060300,-86.286100,Tennessee Air Pollution Control Div.
03/01/26,480271045,Temple Georgia C1045,OZONE-8HR,PPB,44,8,31.122527,-97.431158,Texas Commission on Environmental Quality
03/01/26,480271047,Killeen C1047,OZONE-8HR,PPB,45,8,31.088002,-97.679734,Texas Commission on Environmental Quality
03/01/26,480290032,San Antonio Northwest C23,OZONE-8HR,PPB,40,8,29.514999,-98.620003,Texas Commission on Environmental Quality
03/01/26,480290052,Camp Bullis C58,OZONE-8HR,PPB,41,8,29.632200,-98.565002,Texas Commission on Environmental Quality
03/01/26,480290059,Calaveras Lake C59,OZONE-8HR,PPB,38,8,29.275299,-98.311699,Texas Commission on Environmental Quality
03/01/26,480391004,Manvel Croix Park C84,OZONE-8HR,PPB,53,8,29.520300,-95.392500,Texas Commission on Environmental Quality
03/01/26,480391016,Lake Jackson C1016,OZONE-8HR,PPB,48,8,29.043600,-95.473600,Texas Commission on Environmental Quality
03/01/26,480430101,Big Bend  NP,OZONE-8HR,PPB,44,8,29.302500,-103.178101,National Park Service
03/01/26,480551604,Lockhart C1604,OZONE-8HR,PPB,33,8,29.864581,-97.664869,Capital Area Council of Governments
03/01/26,480611023,Harlingen Teege C1023,OZONE-8HR,PPB,37,8,26.200278,-97.712501,Texas Commission on Environmental Quality
03/01/26,480850005,Frisco C31,OZONE-8HR,PPB,47,8,33.132500,-96.786100,Texas Commission on Environmental Quality
03/01/26,481130075,Dallas North C63,OZONE-8HR,PPB,45,8,32.919206,-96.808498,Texas Commission on Environmental Quality
03/01/26,481130087,Dallas Redbird Airport C402,OZONE-8HR,PPB,45,8,32.676700,-96.871700,Texas Commission on Environmental Quality
03/01/26,481210034,Denton Airport South C56,OZONE-8HR,PPB,37,8,33.194400,-97.193300,Texas Commission on Environmental Quality
03/01/26,481211032,Pilot Point C1032,OZONE-8HR,PPB,38,8,33.410700,-96.943700,Texas Commission on Environmental Quality
03/01/26,481391044,Italy C1044,OZONE-8HR,PPB,45,8,32.177200,-96.871100,Texas Commission on Environmental Quality
03/01/26,481410029,Ivanhoe C414,OZONE-8HR,PPB,38,8,31.786400,-106.324200,Texas Commission on Environmental Quality
03/01/26,481410044,Chamizal C41,OZONE-8HR,PPB,38,8,31.765600,-106.455000,Texas Commission on Environmental Quality
03/01/26,481410055,Ascarate Park Southeast C37,OZONE-8HR,PPB,36,8,31.746700,-106.402802,Texas Commission on Environmental Quality
03/01/26,481410057,Socorro Hueco C49,OZONE-8HR,PPB,41,8,31.667520,-106.287740,Texas Commission on Environmental Quality
03/01/26,481410058,Skyline Park C72,OZONE-8HR,PPB,41,8,31.893889,-106.425556,Texas Commission on Environmental Quality
03/01/26,481411021,Ojo De Agua C1021,OZONE-8HR,PPB,37,8,31.862441,-106.547562,Texas Commission on Environmental Quality
03/01/26,481671034,Galveston Airport C1034,OZONE-8HR,PPB,54,8,29.263100,-94.856400,Texas Commission on Environmental Quality
03/01/26,481830001,Longview C19/C127,OZONE-8HR,PPB,54,8,32.378682,-94.711811,Texas Commission on Environmental Quality
03/01/26,482010024,Houston Aldine C8,OZONE-8HR,PPB,55,8,29.901100,-95.326100,Texas Commission on Environmental Quality
03/01/26,482010026,Channelview C15,OZONE-8HR,PPB,47,8,29.802500,-95.125600,Texas Commission on Environmental Quality
03/01/26,482010029,Northwest Harris Co. C26/C110/C154,OZONE-8HR,PPB,53,8,30.039400,-95.673900,Texas Commission on Environmental Quality
03/01/26,482010046,Houston North Wayside C405,OZONE-8HR,PPB,48,8,29.828100,-95.284200,Texas Commission on Environmental Quality
03/01/26,482010047,Lang C408,OZONE-8HR,PPB,49,8,29.834200,-95.489200,Texas Commission on Environmental Quality
03/01/26,482010051,Houston Croquet C409,OZONE-8HR,PPB,52,8,29.623900,-95.474200,Texas Commission on Environmental Quality
03/01/26,482010055,Houston Bayland Park C53/C146/C181,OZONE-8HR,PPB,49,8,29.695800,-95.499200,Texas Commission on Environmental Quality
03/01/26,482010062,Houston Monroe C406,OZONE-8HR,PPB,44,8,29.625600,-95.267200,Texas Commission on Environmental Quality
03/01/26,482010066,Houston Westhollow C410,OZONE-8HR,PPB,50,8,29.723300,-95.635800,Texas Commission on Environmental Quality
03/01/26,482010416,Houston Park Place C416,OZONE-8HR,PPB,49,8,29.686390,-95.294724,Texas Commission on Environmental Quality
03/01/26,482011015,Lynchburg Ferry C1015,OZONE-8HR,PPB,48,8,29.764400,-95.078100,Texas Commission on Environmental Quality
03/01/26,482011017,Baytown Garth C1017,OZONE-8HR,PPB,50,8,29.823319,-94.983786,Texas Commission on Environmental Quality
03/01/26,482011034,Houston East C1,OZONE-8HR,PPB,50,8,29.768100,-95.220600,Texas Commission on Environmental Quality
03/01/26,482011035,Clinton C403,OZONE-8HR,PPB,46,8,29.733900,-95.257500,Texas Commission on Environmental Quality
03/01/26,482011039,Houston Deer Park C35,OZONE-8HR,PPB,50,8,29.670025,-95.128508,Texas Commission on Environmental Quality
03/01/26,482011050,Seabrook Friendship Park C45,OZONE-8HR,PPB,42,8,29.583100,-95.015600,Texas Commission on Environmental Quality
03/01/26,482030002,Karnack C85,OZONE-8HR,PPB,52,8,32.670600,-94.168100,Texas Commission on Environmental Quality
03/01/26,482090614,Dripping Springs C614,OZONE-8HR,PPB,38,8,30.214636,-98.083311,Capital Area Council of Governments
03/01/26,482091675,San Marcos Staples Rd C1675,OZONE-8HR,PPB,37,8,29.862294,-97.928894,Capital Area Council of Governments
03/01/26,482150043,Mission C43,OZONE-8HR,PPB,34,8,26.226226,-98.291070,Texas Commission on Environmental Quality
03/01/26,482210001,Granbury C73,OZONE-8HR,PPB,40,8,32.441900,-97.803300,Texas Commission on Environmental Quality
03/01/26,482311006,Greenville C1006/198,OZONE-8HR,PPB,46,8,33.153077,-96.115561,Texas Commission on Environmental Quality
03/01/26,482450009,Beaumont C2/C112,OZONE-8HR,PPB,47,8,30.039400,-94.074700,Texas Commission on Environmental Quality
03/01/26,482450011,Port Arthur West C28/C128/C228,OZONE-8HR,PPB,49,8,29.894200,-93.987500,Texas Commission on Environmental Quality
03/01/26,482450022,Hamshire C64,OZONE-8HR,PPB,50,8,29.863952,-94.317800,Texas Commission on Environmental Quality
03/01/26,482450101,SETRPC 40 Sabine Pass C640,OZONE-8HR,PPB,52,8,29.718100,-93.896900,Texas Commission on Environmental Quality
03/01/26,482450102,SETRPC 43 Jefferson Co Airport C643,OZONE-8HR,PPB,46,8,29.942500,-94.000600,Texas Commission on Environmental Quality
03/01/26,482451035,Nederland C1035,OZONE-8HR,PPB,48,8,29.978600,-94.011100,Texas Commission on Environmental Quality
03/01/26,482510003,Cleburne Airport C77,OZONE-8HR,PPB,41,8,32.353593,-97.436748,Texas Commission on Environmental Quality
03/01/26,482570005,Kaufman C71,OZONE-8HR,PPB,52,8,32.565000,-96.317500,Texas Commission on Environmental Quality
03/01/26,483091037,Waco C1037,OZONE-8HR,PPB,46,8,31.653100,-97.070600,Texas Commission on Environmental Quality
03/01/26,483390078,Conroe Relocated C78,OZONE-8HR,PPB,55,8,30.350300,-95.425000,Texas Commission on Environmental Quality
03/01/26,483491051,Corsicana C1051,OZONE-8HR,PPB,54,8,32.031900,-96.399200,Texas Commission on Environmental Quality
03/01/26,483550025,Corpus Christi West C4,OZONE-8HR,PPB,38,8,27.765335,-97.434247,Texas Commission on Environmental Quality
03/01/26,483550026,Corpus Christi Tuloso C21,OZONE-8HR,PPB,37,8,27.833300,-97.555800,Texas Commission on Environmental Quality
03/01/26,483611001,West Orange C9/C141,OZONE-8HR,PPB,49,8,30.084400,-93.761700,Texas Commission on Environmental Quality
03/01/26,483670081,Parker County C76,OZONE-8HR,PPB,39,8,32.868600,-97.905800,Texas Commission on Environmental Quality
03/01/26,483739991,Alabama-Coushatta,OZONE-8HR,PPB,54,8,30.668100,-94.673900,EPA Office of Atmospheric Protection
03/01/26,483819991,Palo Duro,OZONE-8HR,PPB,52,8,34.880300,-101.664900,EPA Office of Atmospheric Protection
03/01/26,483970001,Rockwall Heath C69,OZONE-8HR,PPB,43,8,32.936100,-96.459200,Texas Commission on Environmental Quality
03/01/26,484230007,Tyler Airport Relocated C82,OZONE-8HR,PPB,52,8,32.344008,-95.415751,Texas Commission on Environmental Quality
03/01/26,484390075,Eagle Mountain Lake C75,OZONE-8HR,PPB,39,8,32.988100,-97.476400,Texas Commission on Environmental Quality
03/01/26,484391002,Ft. Worth Northwest C13,OZONE-8HR,PPB,37,8,32.805818,-97.356567,Texas Commission on Environmental Quality
03/01/26,484392003,Keller C17,OZONE-8HR,PPB,41,8,32.922498,-97.282088,Texas Commission on Environmental Quality
03/01/26,484393009,Grapevine Fairway C70,OZONE-8HR,PPB,37,8,32.984260,-97.063705,Texas Commission on Environmental Quality
03/01/26,484393011,Arlington Municipal Airport C61,OZONE-8HR,PPB,42,8,32.655800,-97.088600,Texas Commission on Environmental Quality
03/01/26,484530014,Austin North Hills Drive C3,OZONE-8HR,PPB,40,8,30.354200,-97.760002,Texas Commission on Environmental Quality
03/01/26,484530020,Audubon C38,OZONE-8HR,PPB,41,8,30.483168,-97.872300,Texas Commission on Environmental Quality
03/01/26,484690003,Victoria C87,OZONE-8HR,PPB,42,8,28.835800,-97.005600,Texas Commission on Environmental Quality
03/01/26,484790016,Laredo C44,OZONE-8HR,PPB,39,8,27.517403,-99.515244,Texas Commission on Environmental Quality
03/01/26,510030001,Albemarle HS,OZONE-8HR,PPB,42,8,38.076570,-78.503970,Virginia Dept. of Environmental Quality
03/01/26,510130020,AURORA HILLS,OZONE-8HR,PPB,40,8,38.857700,-77.059220,Virginia Dept. of Environmental Quality
03/01/26,510330001,CORBIN,OZONE-8HR,PPB,42,8,38.200870,-77.377420,Virginia Dept. of Environmental Quality
03/01/26,510360002,SHIRLEY PLANTATION,OZONE-8HR,PPB,45,8,37.344380,-77.259250,Virginia Dept. of Environmental Quality
03/01/26,510410004,BEACH ROAD,OZONE-8HR,PPB,47,8,37.357480,-77.593550,Virginia Dept. of Environmental Quality
03/01/26,510590030,FRANCONIA,OZONE-8HR,PPB,42,8,38.773350,-77.104680,Virginia Dept. of Environmental Quality
03/01/26,510610002,SUMERDUCK,OZONE-8HR,PPB,41,8,38.473670,-77.767720,Virginia Dept. of Environmental Quality
03/01/26,510690010,REST - LESTER BUILDING SYSTEMS,OZONE-8HR,PPB,41,8,39.281020,-78.081570,Virginia Dept. of Environmental Quality
03/01/26,510850003,HANOVER,OZONE-8HR,PPB,45,8,37.606130,-77.218800,Virginia Dept. of Environmental Quality
03/01/26,510870014,MATH & SCIENCE CTR,OZONE-8HR,PPB,44,8,37.556520,-77.400270,Virginia Dept. of Environmental Quality
03/01/26,511071005,ASHBURN,OZONE-8HR,PPB,39,8,39.024730,-77.489250,Virginia Dept. of Environmental Quality
03/01/26,511130003,Shenandoah NP,OZONE-8HR,PPB,45,8,38.523100,-78.434700,Virginia Dept. of Environmental Quality
03/01/26,511479991,Prince Edward,OZONE-8HR,PPB,50,8,37.170000,-78.310000,EPA Office of Atmospheric Protection
03/01/26,511530009,JAMES S. LONG PARK,OZONE-8HR,PPB,40,8,38.852870,-77.634620,Virginia Dept. of Environmental Quality
03/01/26,511611004,VINTON - Herman Horn ES,OZONE-8HR,PPB,51,8,37.283420,-79.884520,Virginia Dept. of Environmental Quality
03/01/26,511630003,NATBRIDGE,OZONE-8HR,PPB,50,8,37.626680,-79.512600,Virginia Dept. of Environmental Quality
03/01/26,511650003,Rockingham,OZONE-8HR,PPB,42,8,38.477530,-78.819520,Virginia Dept. of Environmental Quality
03/01/26,511790001,WIDEWATER,OZONE-8HR,PPB,45,8,38.481230,-77.370400,Virginia Dept. of Environmental Quality
03/01/26,511970002,RURAL RETREAT,OZONE-8HR,PPB,51,8,36.891170,-81.254230,Virginia Dept. of Environmental Quality
03/01/26,516500008,HAMPTON - NASA,OZONE-8HR,PPB,41,8,37.103730,-76.387020,Virginia Dept. of Environmental Quality
03/01/26,518000005,HOLLAND,OZONE-8HR,PPB,42,8,36.665250,-76.730780,Virginia Dept. of Environmental Quality
03/01/26,540030003,MARTINSBURG,OZONE-8HR,PPB,40,8,39.465599,-77.958298,West Virginia Division of Air Quality
03/01/26,540250003,GREENBRIER COUNTY,OZONE-8HR,PPB,44,8,37.908100,-80.632797,West Virginia Division of Air Quality
03/01/26,540290009,WEIRTON,OZONE-8HR,PPB,41,8,40.427350,-80.592530,West Virginia Division of Air Quality
03/01/26,540390020,CHARLESTON,OZONE-8HR,PPB,41,8,38.346258,-81.621161,West Virginia Division of Air Quality
03/01/26,540610003,MORGANTOWN,OZONE-8HR,PPB,40,8,39.648899,-79.921097,West Virginia Division of Air Quality
03/01/26,540690010,WHEELING,OZONE-8HR,PPB,38,8,40.114700,-80.700798,West Virginia Division of Air Quality
03/01/26,540939991,Parsons,OZONE-8HR,PPB,44,8,39.090500,-79.661700,EPA Office of Atmospheric Protection
03/01/26,541071002,VIENNA,OZONE-8HR,PPB,39,8,39.325001,-81.552200,West Virginia Division of Air Quality
03/01/26,550030010,Bad River Tribal School,OZONE-8HR,PPB,44,8,46.614400,-90.698600,Wisconsin Dept. of Natural Resources
03/01/26,550270001,Horicon Wildlife Area,OZONE-8HR,PPB,40,8,43.466110,-88.621109,Wisconsin Dept. of Natural Resources
03/01/26,550410007,Potawatomi,OZONE-8HR,PPB,47,8,45.563900,-88.810000,Wisconsin Dept. of Natural Resources
03/01/26,550590019,Chiwaukee,OZONE-8HR,PPB,45,8,42.504700,-87.811100,Wisconsin Dept. of Natural Resources
03/01/26,550590025,Kenosha-Water Tower,OZONE-8HR,PPB,43,8,42.596000,-87.886000,Wisconsin Dept. of Natural Resources
03/01/26,551199991,Perkinstown,OZONE-8HR,PPB,44,8,45.206600,-90.596900,EPA Office of Atmospheric Protection
03/01/26,121030018,Azalea,OZONE-8HR,PPB,40,8,27.785800,-82.740000,Florida Dept. of Environmental Protection
03/02/26,010499991,Sand Mountain,OZONE-8HR,PPB,46,8,34.289001,-85.970065,EPA Office of Atmospheric Protection
03/02/26,010550010,GADSDEN,OZONE-8HR,PPB,43,8,33.991341,-85.992653,Alabama Department of Environmental Management
03/02/26,010730023,NO. BHAM,OZONE-8HR,PPB,53,8,33.553100,-86.815000,Jefferson County Department of Health
03/02/26,010731005,MCADORY,OZONE-8HR,PPB,47,8,33.331100,-87.003600,Jefferson County Department of Health
03/02/26,010731010,LEEDS,OZONE-8HR,PPB,46,8,33.545300,-86.549200,Jefferson County Department of Health
03/02/26,010732003,WYLAM,OZONE-8HR,PPB,51,8,33.499700,-86.924200,Jefferson County Department of Health
03/02/26,010736002,TARRANT,OZONE-8HR,PPB,51,8,33.578300,-86.773900,Jefferson County Department of Health
03/02/26,010890014,Huntsville Old Airport,OZONE-8HR,PPB,40,8,34.691700,-86.591698,Huntsville Natural Resources and Environmental Management
03/02/26,010890022,Huntsville Capshaw,OZONE-8HR,PPB,46,8,34.772700,-86.756100,Huntsville Natural Resources and Environmental Management
03/02/26,010970003,Chickasaw,OZONE-8HR,PPB,40,8,30.769700,-88.087500,Alabama Department of Environmental Management
03/02/26,010972005,BAYROAD,OZONE-8HR,PPB,40,8,30.474400,-88.141100,Alabama Department of Environmental Management
03/02/26,011011002,MONTG,OZONE-8HR,PPB,47,8,32.412811,-86.263394,Alabama Department of Environmental Management
03/02/26,011030011,DECATUR,OZONE-8HR,PPB,53,8,34.528600,-86.970600,Alabama Department of Environmental Management
03/02/26,011130003,PC South Girard School,OZONE-8HR,PPB,52,8,32.437028,-84.999653,Alabama Department of Environmental Management
03/02/26,011170004,HELENA,OZONE-8HR,PPB,49,8,33.316900,-86.825000,Alabama Department of Environmental Management
03/02/26,011190003,Ward,OZONE-8HR,PPB,46,8,32.362530,-88.277920,Alabama Department of Environmental Management
03/02/26,011250011,Duncanville Middle School,OZONE-8HR,PPB,48,8,33.095379,-87.481507,Alabama Department of Environmental Management
03/02/26,050199991,Caddo Valley,OZONE-8HR,PPB,47,8,34.179500,-93.098800,EPA Office of Atmospheric Protection
03/02/26,050350005,MARION,OZONE-8HR,PPB,29,8,35.197156,-90.193178,Arkansas Department of Environmental Quality
03/02/26,051010002,DEER,OZONE-8HR,PPB,32,8,35.832650,-93.208081,Arkansas Department of Environmental Quality
03/02/26,051190007,PARR,OZONE-8HR,PPB,30,8,34.756058,-92.281034,Arkansas Department of Environmental Quality
03/02/26,051191002,NLRAP,OZONE-8HR,PPB,43,8,34.835603,-92.260456,Arkansas Department of Environmental Quality
03/02/26,051430005,SPRNGDLE,OZONE-8HR,PPB,27,8,36.179705,-94.116630,Arkansas Department of Environmental Quality
03/02/26,051430006,Fayetteville,OZONE-8HR,PPB,20,8,36.011670,-94.167491,Arkansas Department of Environmental Quality
03/02/26,100010002,KILLENS,OZONE-8HR,PPB,41,8,38.986672,-75.556800,Delaware Dept. of Natural Resources and Environment
03/02/26,100031007,LUMS 2,OZONE-8HR,PPB,31,8,39.551300,-75.732000,Delaware Dept. of Natural Resources and Environment
03/02/26,100031010,BCSP,OZONE-8HR,PPB,33,8,39.817222,-75.563889,Delaware Dept. of Natural Resources and Environment
03/02/26,100031013,BELLFNT2,OZONE-8HR,PPB,29,8,39.773889,-75.496389,Delaware Dept. of Natural Resources and Environment
03/02/26,100032004,MLK,OZONE-8HR,PPB,30,8,39.739444,-75.558056,Delaware Dept. of Natural Resources and Environment
03/02/26,100051002,SEAFORD,OZONE-8HR,PPB,42,8,38.653900,-75.610600,Delaware Dept. of Natural Resources and Environment
03/02/26,100051003,LEWES,OZONE-8HR,PPB,43,8,38.779100,-75.163230,Delaware Dept. of Natural Resources and Environment
03/02/26,110010041,RIVER_Terrace,OZONE-8HR,PPB,27,8,38.895683,-76.958089,District of Columbia - Department of Energy and Environment
03/02/26,110010043,McMillan Reservoir,OZONE-8HR,PPB,32,8,38.921848,-77.013176,District of Columbia - Department of Energy and Environment
03/02/26,110010050,TakomaRec,OZONE-8HR,PPB,33,8,38.970101,-77.016715,District of Columbia - Department of Energy and Environment
03/02/26,120030002,Osceola National Forest,OZONE-8HR,PPB,47,8,30.197200,-82.445000,Florida Dept. of Environmental Protection
03/02/26,120050006,St. Andrews Park,OZONE-8HR,PPB,42,8,30.128901,-85.738098,Florida Dept. of Environmental Protection
03/02/26,120090007,Melbourne,OZONE-8HR,PPB,43,8,28.054200,-80.628300,Florida Dept. of Environmental Protection
03/02/26,120094001,Cocoa Beach,OZONE-8HR,PPB,43,8,28.310800,-80.615600,Florida Dept. of Environmental Protection
03/02/26,120110033,V_VIEW,OZONE-8HR,PPB,32,8,26.073200,-80.338600,Broward County Natural Resources Division
03/02/26,120110034,NCORE,OZONE-8HR,PPB,30,8,26.054047,-80.257608,Broward County Natural Resources Division
03/02/26,120118002,DANIA_BEACH,OZONE-8HR,PPB,30,8,26.086400,-80.111400,Broward County Natural Resources Division
03/02/26,120210004,Laurel Oaks Elementary,OZONE-8HR,PPB,36,8,26.299200,-81.720000,Florida Dept. of Environmental Protection
03/02/26,120230002,Lake City,OZONE-8HR,PPB,46,8,30.178300,-82.619200,Florida Dept. of Environmental Protection
03/02/26,120310077,Sheffield Elementary School,OZONE-8HR,PPB,41,8,30.475800,-81.586900,City of Jacksonville - Environmental Quality Division
03/02/26,120310100,Mayo Clinic,OZONE-8HR,PPB,41,8,30.260300,-81.453300,City of Jacksonville - Environmental Quality Division
03/02/26,120310106,Cisco Drive,OZONE-8HR,PPB,43,8,30.378167,-81.840790,City of Jacksonville - Environmental Quality Division
03/02/26,120330004,Ellyson Industrial Park,OZONE-8HR,PPB,39,8,30.525000,-87.204399,Florida Dept. of Environmental Protection
03/02/26,120330018,Pensacola NAS,OZONE-8HR,PPB,40,8,30.368100,-87.270800,Florida Dept. of Environmental Protection
03/02/26,120350004,Flagler County,OZONE-8HR,PPB,43,8,29.489082,-81.276833,Florida Dept. of Environmental Protection
03/02/26,120550003,Archbold Biomedical Research Center,OZONE-8HR,PPB,40,8,27.188900,-81.340300,Florida Dept. of Environmental Protection
03/02/26,120570081,SIMMONS PARK,OZONE-8HR,PPB,45,8,27.740300,-82.465600,Hillsborough County - Tampa
03/02/26,120571035,DAVIS ISLAND,OZONE-8HR,PPB,42,8,27.928300,-82.454700,Hillsborough County - Tampa
03/02/26,120573002,SYDNEY,OZONE-8HR,PPB,46,8,27.965900,-82.230617,Hillsborough County - Tampa
03/02/26,120590004,Bonifay,OZONE-8HR,PPB,45,8,30.847500,-85.604400,Florida Dept. of Environmental Protection
03/02/26,120619991,Indian River Lagoon,OZONE-8HR,PPB,43,8,27.849200,-80.455400,EPA Office of Atmospheric Protection
03/02/26,120690002,Clermont,OZONE-8HR,PPB,48,8,28.525000,-81.723100,Florida Dept. of Environmental Protection
03/02/26,120710005,Winkler Pump Station,OZONE-8HR,PPB,42,8,26.602800,-81.878900,Florida Dept. of Environmental Protection
03/02/26,120712002,Rotary Park,OZONE-8HR,PPB,43,8,26.547500,-81.979700,Florida Dept. of Environmental Protection
03/02/26,120730012,Tallahassee Community College,OZONE-8HR,PPB,45,8,30.439700,-84.348300,Florida Dept. of Environmental Protection
03/02/26,120779991,Sumatra,OZONE-8HR,PPB,40,8,30.110300,-84.990300,EPA Office of Atmospheric Protection
03/02/26,120813002,Port Manatee,OZONE-8HR,PPB,40,8,27.633100,-82.545800,Florida Dept. of Environmental Protection
03/02/26,120814012,G. T. Bray Park,OZONE-8HR,PPB,42,8,27.480800,-82.618600,Florida Dept. of Environmental Protection
03/02/26,120814013,5511 39TH STREET EAST,OZONE-8HR,PPB,37,8,27.449400,-82.521896,Florida Dept. of Environmental Protection
03/02/26,120830003,YMCA - Marion County,OZONE-8HR,PPB,46,8,29.170799,-82.100800,Florida Dept. of Environmental Protection
03/02/26,120830004,County Sheriff Impound,OZONE-8HR,PPB,42,8,29.192800,-82.173300,Florida Dept. of Environmental Protection
03/02/26,120850007,Stuart,OZONE-8HR,PPB,38,8,27.172459,-80.240692,Florida Dept. of Environmental Protection
03/02/26,120860027,Rosenstiel,OZONE-8HR,PPB,31,8,25.732500,-80.162201,Florida Dept. of Environmental Protection
03/02/26,120972002,Osceola Co. Fire Station - Four Corners,OZONE-8HR,PPB,43,8,28.347800,-81.636700,Florida Dept. of Environmental Protection
03/02/26,120990021,Lantana Preserve,OZONE-8HR,PPB,30,8,26.593808,-80.058917,Florida Dept. of Environmental Protection
03/02/26,121010005,San Antonio,OZONE-8HR,PPB,45,8,28.332200,-82.305600,Florida Dept. of Environmental Protection
03/02/26,121012001,Holiday,OZONE-8HR,PPB,44,8,28.195300,-82.757800,Florida Dept. of Environmental Protection
03/02/26,121030004,St. Petersburg College,OZONE-8HR,PPB,46,8,27.971100,-82.736100,Florida Dept. of Environmental Protection
03/02/26,121030018,Azalea,OZONE-8HR,PPB,42,8,27.785800,-82.740000,Florida Dept. of Environmental Protection
03/02/26,121035002,John A. Chesnut Sr. Park,OZONE-8HR,PPB,44,8,28.090300,-82.700800,Florida Dept. of Environmental Protection
03/02/26,121056005,Sikes Elementary School,OZONE-8HR,PPB,45,8,27.940000,-82.000300,Florida Dept. of Environmental Protection
03/02/26,121110013,Savannahs,OZONE-8HR,PPB,37,8,27.389080,-80.311035,Florida Dept. of Environmental Protection
03/02/26,121130015,Woodlawn,OZONE-8HR,PPB,41,8,30.394200,-87.008100,Florida Dept. of Environmental Protection
03/02/26,121151005,Lido Park; McKinley Dr.,OZONE-8HR,PPB,42,8,27.307200,-82.570300,Florida Dept. of Environmental Protection
03/02/26,121151006,Paw Park,OZONE-8HR,PPB,40,8,27.350300,-82.479700,Florida Dept. of Environmental Protection
03/02/26,121152002,Jackson Road,OZONE-8HR,PPB,39,8,27.089200,-82.362500,Florida Dept. of Environmental Protection
03/02/26,121171002,Seminole Community College (AG COMP),OZONE-8HR,PPB,44,8,28.745600,-81.310000,Florida Dept. of Environmental Protection
03/02/26,121275002,Blind Services; 1185-A Dunn Ave,OZONE-8HR,PPB,44,8,29.206900,-81.053100,Florida Dept. of Environmental Protection
03/02/26,121290001,St. Marks Wildlife Refuge,OZONE-8HR,PPB,40,8,30.084200,-84.161700,Florida Dept. of Environmental Protection
03/02/26,130210012,Macon Forestry,OZONE-8HR,PPB,50,8,32.803100,-83.544700,Georgia Department of Natural Resources
03/02/26,130510021,Savannah East President,OZONE-8HR,PPB,41,8,32.068300,-81.048900,Georgia Department of Natural Resources
03/02/26,130590002,Athens,OZONE-8HR,PPB,38,8,33.925000,-83.357500,Georgia Department of Natural Resources
03/02/26,130670003,Kennesaw,OZONE-8HR,PPB,36,8,34.014400,-84.607500,Georgia Department of Natural Resources
03/02/26,130850001,Dawsonville,OZONE-8HR,PPB,38,8,34.377800,-84.056100,Georgia Department of Natural Resources
03/02/26,130970004,Douglasville,OZONE-8HR,PPB,42,8,33.743300,-84.778900,Georgia Department of Natural Resources
03/02/26,131210055,United Ave,OZONE-8HR,PPB,43,8,33.720600,-84.357800,Georgia Department of Natural Resources
03/02/26,131270006,Brunswick,OZONE-8HR,PPB,39,8,31.169400,-81.496400,Georgia Department of Natural Resources
03/02/26,131350002,Gwinnett Tech,OZONE-8HR,PPB,37,8,33.963600,-84.066400,Georgia Department of Natural Resources
03/02/26,131510002,McDonough,OZONE-8HR,PPB,47,8,33.434700,-84.161700,Georgia Department of Natural Resources
03/02/26,132130003,Fort Mountain,OZONE-8HR,PPB,45,8,34.785000,-84.626900,Georgia Department of Natural Resources
03/02/26,132150008,Columbus Airport,OZONE-8HR,PPB,60,8,32.521400,-84.943600,Georgia Department of Natural Resources
03/02/26,132319991,Georgia Station,OZONE-8HR,PPB,56,8,33.178700,-84.405200,EPA Office of Atmospheric Protection
03/02/26,132450091,Augusta,OZONE-8HR,PPB,43,8,33.433300,-82.021900,Georgia Department of Natural Resources
03/02/26,132470001,Conyers,OZONE-8HR,PPB,41,8,33.585600,-84.066700,Georgia Department of Natural Resources
03/02/26,170010007,QUINCY,OZONE-8HR,PPB,30,8,39.917500,-91.335800,Illinois EPA
03/02/26,170190007,THOMAS,OZONE-8HR,PPB,30,8,40.244953,-88.188179,Illinois EPA
03/02/26,170199991,Bondville,OZONE-8HR,PPB,36,8,40.051900,-88.372400,EPA Office of Atmospheric Protection
03/02/26,170230001,West Union,OZONE-8HR,PPB,29,8,39.210857,-87.668297,Indiana Dept. of Environmental Management
03/02/26,170310001,ALSIP,OZONE-8HR,PPB,31,8,41.670800,-87.732500,Illinois EPA
03/02/26,170310032,CHI_SWFP,OZONE-8HR,PPB,38,8,41.755798,-87.545303,Illinois EPA
