PARAMETER_CODE,SITE_LONG,STATE_NAME,COUNTY_NAME,DV_YEAR,DESIGN_VALUE,DV_valid,NAA
Ozone,51-059-0030,Virginia,Fairfax,2015,0.068,Y,"Washington, DC-MD-VA"
Ozone,51-059-0030,Virginia,Fairfax,2019,0.068,Y,"Washington, DC-MD-VA"
Ozone,39-047-9991,Ohio,Fayette,2016,0.068,Y,-
Ozone,37-067-0030,North Carolina,Forsyth,2016,0.068,Y,-
Ozone,39-049-0029,Ohio,Franklin,2019,0.068,Y,"Columbus, OH"
Ozone,24-021-0037,Maryland,Frederick,2018,0.068,Y,"Washington, DC-MD-VA"
Ozone,56-013-0099,Wyoming,Fremont,2021,0.068,Y,-
Ozone,06-019-2009,California,Fresno,2022,0.068,Y,"San Joaquin Valley, CA"
Ozone,13-121-0055,Georgia,Fulton,2021,0.068,Y,"Atlanta, GA"
Ozone,39-055-0004,Ohio,Geauga,2020,0.068,Y,"Cleveland, OH"
Ozone,26-049-0021,Michigan,Genesee,2016,0.068,Y,-
Ozone,26-049-0021,Michigan,Genesee,2018,0.068,Y,-
Ozone,26-049-2001,Michigan,Genesee,2018,0.068,Y,-
Ozone,39-057-0006,Ohio,Greene,2016,0.068,Y,-
Ozone,39-057-0006,Ohio,Greene,2017,0.068,Y,-
Ozone,42-059-0002,Pennsylvania,Greene,2017,0.068,Y,-
Ozone,48-183-0001,Texas,Gregg,2015,0.068,Y,-
Ozone,47-065-4003,Tennessee,Hamilton,2016,0.068,Y,-
Ozone,18-057-0006,Indiana,Hamilton,2019,0.068,Y,-
Ozone,39-061-0040,Ohio,Hamilton,2022,0.068,Y,"Cincinnati, OH-KY"
Ozone,25-013-0008,Massachusetts,Hampden,2015,0.068,Y,-
Ozone,25-013-0008,Massachusetts,Hampden,2016,0.068,Y,-
Ozone,25-015-4002,Massachusetts,Hampshire,2018,0.068,Y,-
Ozone,21-091-0012,Kentucky,Hancock,2016,0.068,Y,-
Ozone,24-025-9001,Maryland,Harford,2021,0.068,Y,"Baltimore, MD"
Ozone,24-025-1001,Maryland,Harford,2022,0.068,Y,"Baltimore, MD"
Ozone,48-201-0026,Texas,Harris,2015,0.068,Y,"Houston-Galveston-Brazoria, TX"
Ozone,48-201-0026,Texas,Harris,2016,0.068,Y,"Houston-Galveston-Brazoria, TX"
Ozone,48-201-1039,Texas,Harris,2017,0.068,Y,"Houston-Galveston-Brazoria, TX"
Ozone,48-201-0026,Texas,Harris,2018,0.068,Y,"Houston-Galveston-Brazoria, TX"
Ozone,48-201-0051,Texas,Harris,2018,0.068,Y,"Houston-Galveston-Brazoria, TX"
Ozone,48-201-1017,Texas,Harris,2021,0.068,Y,"Houston-Galveston-Brazoria, TX"
Ozone,09-003-1003,Connecticut,Hartford,2022,0.068,Y,"Greater Connecticut, CT"
Ozone,21-101-0014,Kentucky,Henderson,2017,0.068,Y,-
Ozone,21-101-0014,Kentucky,Henderson,2018,0.068,Y,-
Ozone,12-057-0081,Florida,Hillsborough,2016,0.068,Y,-
Ozone,33-011-5001,New Hampshire,Hillsborough,2016,0.068,Y,-
Ozone,12-057-0081,Florida,Hillsborough,2018,0.068,Y,-
Ozone,12-057-0081,Florida,Hillsborough,2019,0.068,Y,-
Ozone,34-017-0006,New Jersey,Hudson,2020,0.068,Y,"New York-Northern New Jersey-Long Island, NY-NJ-CT"
Ozone,26-063-0007,Michigan,Huron,2016,0.068,Y,-
Ozone,26-063-0007,Michigan,Huron,2018,0.068,Y,-
Ozone,26-063-0007,Michigan,Huron,2020,0.068,Y,-
Ozone,26-063-0007,Michigan,Huron,2021,0.068,Y,-
Ozone,06-025-1003,California,Imperial,2020,0.068,Y,"Imperial County, CA"
Ozone,06-025-1003,California,Imperial,2021,0.068,Y,"Imperial County, CA"
Ozone,28-059-0006,Mississippi,Jackson,2015,0.068,Y,-
Ozone,22-051-1001,Louisiana,Jefferson,2015,0.068,Y,-
Ozone,48-245-1035,Texas,Jefferson,2015,0.068,Y,-
Ozone,55-055-0009,Wisconsin,Jefferson,2015,0.068,Y,-
Ozone,01-073-0023,Alabama,Jefferson,2016,0.068,Y,-
Ozone,01-073-6002,Alabama,Jefferson,2016,0.068,Y,-
Ozone,22-051-1001,Louisiana,Jefferson,2016,0.068,Y,-
Ozone,47-089-0002,Tennessee,Jefferson,2016,0.068,Y,-
Ozone,48-245-0022,Texas,Jefferson,2016,0.068,Y,-
Ozone,48-245-1035,Texas,Jefferson,2016,0.068,Y,-
Ozone,01-073-6002,Alabama,Jefferson,2017,0.068,Y,-
Ozone,21-111-0051,Kentucky,Jefferson,2017,0.068,Y,"Louisville, KY-IN"
Ozone,29-099-0019,Missouri,Jefferson,2017,0.068,Y,"St. Louis, MO-IL"
Ozone,21-111-0051,Kentucky,Jefferson,2018,0.068,Y,"Louisville, KY-IN"
Ozone,55-055-0009,Wisconsin,Jefferson,2018,0.068,Y,-
Ozone,48-245-0101,Texas,Jefferson,2019,0.068,Y,-
Ozone,48-245-0102,Texas,Jefferson,2020,0.068,Y,-
Ozone,21-111-0080,Kentucky,Jefferson,2021,0.068,Y,"Louisville, KY-IN"
Ozone,29-099-0019,Missouri,Jefferson,2021,0.068,Y,"St. Louis, MO-IL"
Ozone,29-099-0019,Missouri,Jefferson,2022,0.068,Y,"St. Louis, MO-IL"
Ozone,17-083-0117,Illinois,Jersey,2016,0.068,Y,-
Ozone,17-083-0117,Illinois,Jersey,2019,0.068,Y,-
Ozone,26-077-0008,Michigan,Kalamazoo,2020,0.068,Y,-
Ozone,26-077-0008,Michigan,Kalamazoo,2022,0.068,Y,-
Ozone,17-089-0005,Illinois,Kane,2016,0.068,Y,"Chicago, IL-IN-WI"
Ozone,26-081-0020,Michigan,Kent,2017,0.068,Y,-
Ozone,26-081-0022,Michigan,Kent,2018,0.068,Y,-
Ozone,24-029-0002,Maryland,Kent,2019,0.068,Y,-
Ozone,23-013-0004,Maine,Knox,2015,0.068,Y,-
Ozone,39-083-0002,Ohio,Knox,2015,0.068,Y,-
Ozone,04-012-8000,Arizona,La Paz,2017,0.068,Y,-
Ozone,04-012-8000,Arizona,La Paz,2018,0.068,Y,-
Ozone,08-067-7001,Colorado,La Plata,2015,0.068,Y,-
Ozone,08-067-7001,Colorado,La Plata,2016,0.068,Y,-
Ozone,18-089-0022,Indiana,Lake,2017,0.068,Y,"Chicago, IL-IN-WI"
Ozone,18-089-0022,Indiana,Lake,2019,0.068,Y,"Chicago, IL-IN-WI"
Ozone,39-085-0007,Ohio,Lake,2020,0.068,Y,"Cleveland, OH"
Ozone,18-089-2008,Indiana,Lake,2021,0.068,Y,"Chicago, IL-IN-WI"
Ozone,18-091-0005,Indiana,LaPorte,2015,0.068,Y,-
Ozone,08-069-0007,Colorado,Larimer,2017,0.068,Y,"Denver Metro/North Front Range, CO"
Ozone,08-069-1004,Colorado,Larimer,2017,0.068,Y,"Denver Metro/North Front Range, CO"
Ozone,08-069-0007,Colorado,Larimer,2019,0.068,Y,"Denver Metro/North Front Range, CO"
Ozone,42-073-0015,Pennsylvania,Lawrence,2015,0.068,Y,-
Ozone,42-073-0015,Pennsylvania,Lawrence,2016,0.068,Y,-
Ozone,35-025-0008,New Mexico,Lea,2020,0.068,Y,-
Ozone,42-075-0100,Pennsylvania,Lebanon,2018,0.068,Y,-
Ozone,42-077-0004,Pennsylvania,Lehigh,2015,0.068,Y,-
Ozone,26-091-0007,Michigan,Lenawee,2018,0.068,Y,-
Ozone,29-113-0004,Missouri,Lincoln,2015,0.068,Y,-
Ozone,22-063-0002,Louisiana,Livingston,2017,0.068,Y,-
Ozone,06-037-0113,California,Los Angeles,2015,0.068,Y,"Los Angeles-South Coast Air Basin, CA"
Ozone,06-037-1103,California,Los Angeles,2015,0.068,Y,"Los Angeles-South Coast Air Basin, CA"
Ozone,06-037-5005,California,Los Angeles,2015,0.068,Y,"Los Angeles-South Coast Air Basin, CA"
Ozone,47-105-0109,Tennessee,Loudon,2017,0.068,Y,-
Ozone,51-107-1005,Virginia,Loudoun,2017,0.068,Y,"Washington, DC-MD-VA"
Ozone,39-095-0024,Ohio,Lucas,2020,0.068,Y,-
Ozone,26-099-0009,Michigan,Macomb,2019,0.068,Y,"Detroit, MI"
Ozone,26-099-1003,Michigan,Macomb,2020,0.068,Y,"Detroit, MI"
Ozone,26-099-0009,Michigan,Macomb,2021,0.068,Y,"Detroit, MI"
Ozone,26-099-1003,Michigan,Macomb,2022,0.068,Y,"Detroit, MI"
Ozone,17-119-9991,Illinois,Madison,2015,0.068,Y,"St. Louis, MO-IL"
Ozone,39-097-0007,Ohio,Madison,2015,0.068,Y,-
Ozone,39-097-0007,Ohio,Madison,2016,0.068,Y,-
Ozone,17-119-0122,Illinois,Madison,2017,0.068,Y,"St. Louis, MO-IL"
Ozone,17-119-9991,Illinois,Madison,2018,0.068,Y,"St. Louis, MO-IL"
Ozone,18-095-0010,Indiana,Madison,2018,0.068,Y,-
Ozone,17-119-0120,Illinois,Madison,2019,0.068,Y,"St. Louis, MO-IL"
Ozone,18-095-0010,Indiana,Madison,2019,0.068,Y,-
Ozone,17-119-0122,Illinois,Madison,2020,0.068,Y,"St. Louis, MO-IL"
Ozone,17-119-0120,Illinois,Madison,2021,0.068,Y,"St. Louis, MO-IL"
Ozone,17-119-0122,Illinois,Madison,2022,0.068,Y,"St. Louis, MO-IL"
Ozone,26-101-0922,Michigan,Manistee,2015,0.068,Y,-
Ozone,26-101-0922,Michigan,Manistee,2016,0.068,Y,-
Ozone,55-071-0007,Wisconsin,Manitowoc,2021,0.068,Y,"Manitowoc County, WI"
Ozone,04-013-7003,Arizona,Maricopa,2015,0.068,Y,-
Ozone,04-013-2001,Arizona,Maricopa,2016,0.068,Y,"Phoenix-Mesa, AZ"
Ozone,04-013-4010,Arizona,Maricopa,2017,0.068,Y,"Phoenix-Mesa, AZ"
Ozone,04-013-9706,Arizona,Maricopa,2017,0.068,Y,"Phoenix-Mesa, AZ"
Ozone,04-013-2001,Arizona,Maricopa,2018,0.068,Y,"Phoenix-Mesa, AZ"
Ozone,04-013-2001,Arizona,Maricopa,2019,0.068,Y,"Phoenix-Mesa, AZ"
Ozone,04-013-7003,Arizona,Maricopa,2020,0.068,Y,-
Ozone,04-013-7003,Arizona,Maricopa,2021,0.068,Y,-
Ozone,18-097-0078,Indiana,Marion,2017,0.068,Y,-
Ozone,18-097-0057,Indiana,Marion,2019,0.068,Y,-
Ozone,18-097-0078,Indiana,Marion,2019,0.068,Y,-
Ozone,18-097-0050,Indiana,Marion,2020,0.068,Y,-
Ozone,18-097-0057,Indiana,Marion,2022,0.068,Y,-
Ozone,26-105-0007,Michigan,Mason,2015,0.068,Y,-
Ozone,26-105-0007,Michigan,Mason,2017,0.068,Y,-
Ozone,26-105-0007,Michigan,Mason,2018,0.068,Y,-
Ozone,17-111-0001,Illinois,McHenry,2016,0.068,Y,"Chicago, IL-IN-WI"
Ozone,37-119-0041,North Carolina,Mecklenburg,2015,0.068,Y,-
Ozone,37-119-0041,North Carolina,Mecklenburg,2018,0.068,Y,-
Ozone,42-085-0100,Pennsylvania,Mercer,2015,0.068,Y,-
Ozone,42-085-0100,Pennsylvania,Mercer,2017,0.068,Y,-
Ozone,39-109-0005,Ohio,Miami,2015,0.068,Y,-
Ozone,39-109-0005,Ohio,Miami,2017,0.068,Y,-
Ozone,39-109-0005,Ohio,Miami,2018,0.068,Y,-
Ozone,34-023-0011,New Jersey,Middlesex,2021,0.068,Y,"New York-Northern New Jersey-Long Island, NY-NJ-CT"
Ozone,34-023-0011,New Jersey,Middlesex,2022,0.068,Y,"New York-Northern New Jersey-Long Island, NY-NJ-CT"
Ozone,55-079-0085,Wisconsin,Milwaukee,2015,0.068,Y,"Milwaukee, WI"
Ozone,55-079-0068,Wisconsin,Milwaukee,2016,0.068,Y,"Milwaukee, WI"
Ozone,55-079-0068,Wisconsin,Milwaukee,2020,0.068,Y,"Milwaukee, WI"
Ozone,55-079-0068,Wisconsin,Milwaukee,2021,0.068,Y,"Milwaukee, WI"
Ozone,34-025-0005,New Jersey,Monmouth,2017,0.068,Y,"New York-Northern New Jersey-Long Island, NY-NJ-CT"
Ozone,36-055-1007,New York,Monroe,2018,0.068,Y,-
Ozone,42-089-0002,Pennsylvania,Monroe,2018,0.068,Y,-
Ozone,08-083-0101,Colorado,Montezuma,2018,0.068,Y,-
Ozone,08-083-0101,Colorado,Montezuma,2020,0.068,Y,-
Ozone,24-031-3001,Maryland,Montgomery,2015,0.068,Y,"Washington, DC-MD-VA"
Ozone,24-031-3001,Maryland,Montgomery,2016,0.068,Y,"Washington, DC-MD-VA"
Ozone,24-031-3001,Maryland,Montgomery,2017,0.068,Y,"Washington, DC-MD-VA"
Ozone,42-091-0013,Pennsylvania,Montgomery,2020,0.068,Y,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE"
Ozone,39-113-0037,Ohio,Montgomery,2022,0.068,Y,-
Ozone,34-027-3001,New Jersey,Morris,2016,0.068,Y,"New York-Northern New Jersey-Long Island, NY-NJ-CT"
Ozone,34-027-3001,New Jersey,Morris,2019,0.068,Y,"New York-Northern New Jersey-Long Island, NY-NJ-CT"
Ozone,10-003-1013,Delaware,New Castle,2015,0.068,Y,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE"
Ozone,10-003-1007,Delaware,New Castle,2016,0.068,Y,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE"
Ozone,10-003-1007,Delaware,New Castle,2019,0.068,Y,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE"
Ozone,34-029-0006,New Jersey,Ocean,2020,0.068,Y,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE"
Ozone,54-069-0010,West Virginia,Ohio,2016,0.068,Y,-
Ozone,40-109-1037,Oklahoma,Oklahoma,2016,0.068,Y,-
Ozone,40-109-0033,Oklahoma,Oklahoma,2018,0.068,Y,-
Ozone,40-109-0096,Oklahoma,Oklahoma,2019,0.068,Y,-
Ozone,40-109-1037,Oklahoma,Oklahoma,2021,0.068,Y,-
Ozone,21-185-0004,Kentucky,Oldham,2015,0.068,Y,"Louisville, KY-IN"
Ozone,21-185-0004,Kentucky,Oldham,2017,0.068,Y,"Louisville, KY-IN"
Ozone,06-059-0007,California,Orange,2015,0.068,Y,"Los Angeles-South Coast Air Basin, CA"
Ozone,06-059-0007,California,Orange,2021,0.068,Y,"Los Angeles-South Coast Air Basin, CA"
Ozone,12-097-2002,Florida,Osceola,2019,0.068,Y,-
Ozone,26-139-0005,Michigan,Ottawa,2015,0.068,Y,-
Ozone,26-139-0005,Michigan,Ottawa,2017,0.068,Y,-
Ozone,34-031-5001,New Jersey,Passaic,2016,0.068,Y,"New York-Northern New Jersey-Long Island, NY-NJ-CT"
Ozone,34-031-5001,New Jersey,Passaic,2017,0.068,Y,"New York-Northern New Jersey-Long Island, NY-NJ-CT"
Ozone,17-143-1001,Illinois,Peoria,2020,0.068,Y,-
Ozone,42-101-0048,Pennsylvania,Philadelphia,2022,0.068,Y,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE"
Ozone,13-231-9991,Georgia,Pike,2016,0.068,Y,-
Ozone,04-019-0021,Arizona,Pima,2016,0.068,Y,-
Ozone,04-019-1020,Arizona,Pima,2018,0.068,Y,-
Ozone,04-019-1011,Arizona,Pima,2020,0.068,Y,-
Ozone,04-019-1011,Arizona,Pima,2021,0.068,Y,-
Ozone,04-019-1028,Arizona,Pima,2021,0.068,Y,-
Ozone,04-019-1018,Arizona,Pima,2022,0.068,Y,-
Ozone,04-019-1020,Arizona,Pima,2022,0.068,Y,-
Ozone,04-021-3007,Arizona,Pinal,2017,0.068,Y,-
Ozone,04-021-3007,Arizona,Pinal,2018,0.068,Y,-
Ozone,04-021-3007,Arizona,Pinal,2020,0.068,Y,-
Ozone,04-021-7001,Arizona,Pinal,2020,0.068,Y,-
Ozone,04-021-7001,Arizona,Pinal,2022,0.068,Y,-
Ozone,25-023-0005,Massachusetts,Plymouth,2017,0.068,Y,-
Ozone,22-077-0001,Louisiana,Pointe Coupee,2015,0.068,Y,-
Ozone,22-077-0001,Louisiana,Pointe Coupee,2016,0.068,Y,-
Ozone,12-105-6006,Florida,Polk,2019,0.068,Y,-
Ozone,18-127-0024,Indiana,Porter,2015,0.068,Y,"Chicago, IL-IN-WI"
Ozone,18-127-0026,Indiana,Porter,2021,0.068,Y,"Chicago, IL-IN-WI"
Ozone,24-033-0030,Maryland,Prince George's,2015,0.068,Y,"Washington, DC-MD-VA"
Ozone,24-033-9991,Maryland,Prince George's,2016,0.068,Y,"Washington, DC-MD-VA"
Ozone,24-033-0030,Maryland,Prince George's,2020,0.068,Y,"Washington, DC-MD-VA"
Ozone,36-079-0005,New York,Putnam,2016,0.068,Y,-
Ozone,48-381-9991,Texas,Randall,2018,0.068,Y,-
Ozone,48-381-9991,Texas,Randall,2020,0.068,Y,-
Ozone,06-065-0010,California,Riverside,2022,0.068,Y,"Riverside County (Coachella Valley), CA"
Ozone,55-105-0030,Wisconsin,Rock,2018,0.068,Y,-
Ozone,13-247-0001,Georgia,Rockdale,2019,0.068,Y,-
Ozone,33-015-0016,New Hampshire,Rockingham,2015,0.068,Y,-
Ozone,36-087-0005,New York,Rockland,2019,0.068,Y,"New York-Northern New Jersey-Long Island, NY-NJ-CT"
Ozone,06-067-0010,California,Sacramento,2015,0.068,Y,"Sacramento Metro, CA"
Ozone,06-067-0011,California,Sacramento,2016,0.068,Y,"Sacramento Metro, CA"
Ozone,06-067-0011,California,Sacramento,2017,0.068,Y,"Sacramento Metro, CA"
Ozone,06-067-0011,California,Sacramento,2019,0.068,Y,"Sacramento Metro, CA"
Ozone,06-067-0011,California,Sacramento,2020,0.068,Y,"Sacramento Metro, CA"
Ozone,29-183-1004,Missouri,Saint Charles,2020,0.068,Y,"St. Louis, MO-IL"
Ozone,17-163-0010,Illinois,Saint Clair,2016,0.068,Y,"St. Louis, MO-IL"
Ozone,17-163-0010,Illinois,Saint Clair,2017,0.068,Y,"St. Louis, MO-IL"
Ozone,17-163-0010,Illinois,Saint Clair,2019,0.068,Y,"St. Louis, MO-IL"
Ozone,29-189-0014,Missouri,Saint Louis,2019,0.068,Y,"St. Louis, MO-IL"
Ozone,29-189-0014,Missouri,Saint Louis,2022,0.068,Y,"St. Louis, MO-IL"
Ozone,06-069-0003,California,San Benito,2015,0.068,Y,-
Ozone,06-069-0003,California,San Benito,2017,0.068,Y,-
Ozone,06-069-0003,California,San Benito,2018,0.068,Y,-
Ozone,06-073-1016,California,San Diego,2015,0.068,Y,"San Diego County, CA"
Ozone,06-073-1016,California,San Diego,2016,0.068,Y,"San Diego County, CA"
Ozone,06-073-1014,California,San Diego,2018,0.068,Y,"San Diego County, CA"
Ozone,06-077-1003,California,San Joaquin,2015,0.068,Y,"San Joaquin Valley, CA"
Ozone,06-077-1003,California,San Joaquin,2016,0.068,Y,"San Joaquin Valley, CA"
Ozone,06-077-3005,California,San Joaquin,2021,0.068,Y,"San Joaquin Valley, CA"
Ozone,35-045-0018,New Mexico,San Juan,2017,0.068,Y,-
Ozone,35-045-0009,New Mexico,San Juan,2019,0.068,Y,-
Ozone,35-045-0018,New Mexico,San Juan,2020,0.068,Y,-
Ozone,35-045-0018,New Mexico,San Juan,2021,0.068,Y,-
Ozone,35-045-0020,New Mexico,San Juan,2021,0.068,Y,-
Ozone,35-045-1005,New Mexico,San Juan,2021,0.068,Y,-
Ozone,35-045-0020,New Mexico,San Juan,2022,0.068,Y,-
Ozone,06-079-8006,California,San Luis Obispo,2016,0.068,Y,"San Luis Obispo (Eastern part), CA"
Ozone,06-079-8006,California,San Luis Obispo,2019,0.068,Y,"San Luis Obispo (Eastern part), CA"
Ozone,35-043-1001,New Mexico,Sandoval,2018,0.068,Y,-
Ozone,35-043-1001,New Mexico,Sandoval,2019,0.068,Y,-
Ozone,35-043-1001,New Mexico,Sandoval,2021,0.068,Y,-
Ozone,17-167-0014,Illinois,Sangamon,2018,0.068,Y,-
Ozone,35-049-0021,New Mexico,Santa Fe,2020,0.068,Y,-
Ozone,26-153-0001,Michigan,Schoolcraft,2015,0.068,Y,-
Ozone,20-173-0010,Kansas,Sedgwick,2015,0.068,Y,-
Ozone,47-155-0101,Tennessee,Sevier,2016,0.068,Y,-
Ozone,06-089-0007,California,Shasta,2016,0.068,Y,-
Ozone,06-089-3003,California,Shasta,2018,0.068,Y,-
Ozone,06-089-0009,California,Shasta,2020,0.068,Y,-
Ozone,06-089-3003,California,Shasta,2020,0.068,Y,-
Ozone,06-089-3003,California,Shasta,2022,0.068,Y,-
Ozone,18-145-0001,Indiana,Shelby,2018,0.068,Y,-
Ozone,18-145-0001,Indiana,Shelby,2019,0.068,Y,-
Ozone,18-141-0015,Indiana,St. Joseph,2016,0.068,Y,-
Ozone,18-141-0010,Indiana,St. Joseph,2018,0.068,Y,-
Ozone,29-510-0085,Missouri,St. Louis City,2020,0.068,Y,"St. Louis, MO-IL"
Ozone,22-103-0002,Louisiana,St. Tammany,2016,0.068,Y,-
Ozone,39-151-4005,Ohio,Stark,2019,0.068,Y,-
Ozone,36-103-0004,New York,Suffolk,2022,0.068,Y,"New York-Northern New Jersey-Long Island, NY-NJ-CT"
Ozone,06-103-0007,California,Tehama,2017,0.068,Y,-
Ozone,48-453-0014,Texas,Travis,2015,0.068,Y,-
Ozone,48-453-0020,Texas,Travis,2015,0.068,Y,-
Ozone,48-453-0014,Texas,Travis,2018,0.068,Y,-
Ozone,39-155-0011,Ohio,Trumbull,2016,0.068,Y,-
Ozone,39-155-0011,Ohio,Trumbull,2017,0.068,Y,-
Ozone,06-109-0005,California,Tuolumne,2021,0.068,Y,"Tuolumne County, CA"
Ozone,49-047-1002,Utah,Uintah,2016,0.068,Y,"Uinta Basin, UT"
Ozone,41-059-1003,Oregon,Umatilla,2017,0.068,Y,-
Ozone,37-179-0003,North Carolina,Union,2016,0.068,Y,-
Ozone,37-179-0003,North Carolina,Union,2018,0.068,Y,-
Ozone,37-179-0003,North Carolina,Union,2019,0.068,Y,-
Ozone,35-061-0008,New Mexico,Valencia,2019,0.068,Y,-
Ozone,18-163-0013,Indiana,Vanderburgh,2015,0.068,Y,-
Ozone,18-163-0021,Indiana,Vanderburgh,2015,0.068,Y,-
Ozone,18-163-0013,Indiana,Vanderburgh,2017,0.068,Y,-
Ozone,18-163-0013,Indiana,Vanderburgh,2018,0.068,Y,-
Ozone,18-163-0021,Indiana,Vanderburgh,2018,0.068,Y,-
Ozone,06-111-0007,California,Ventura,2017,0.068,Y,"Ventura County, CA"
Ozone,06-111-0007,California,Ventura,2018,0.068,Y,"Ventura County, CA"
Ozone,06-111-0007,California,Ventura,2019,0.068,Y,"Ventura County, CA"
Ozone,06-111-1004,California,Ventura,2021,0.068,Y,"Ventura County, CA"
Ozone,18-167-0018,Indiana,Vigo,2018,0.068,Y,-
Ozone,18-169-9991,Indiana,Wabash,2016,0.068,Y,-
Ozone,18-169-9991,Indiana,Wabash,2017,0.068,Y,-
Ozone,18-169-9991,Indiana,Wabash,2019,0.068,Y,-
Ozone,55-127-0006,Wisconsin,Walworth,2017,0.068,Y,-
Ozone,55-127-0006,Wisconsin,Walworth,2020,0.068,Y,-
Ozone,55-127-0006,Wisconsin,Walworth,2021,0.068,Y,-
Ozone,18-173-0008,Indiana,Warrick,2016,0.068,Y,-
Ozone,18-173-0011,Indiana,Warrick,2017,0.068,Y,-
Ozone,18-173-0011,Indiana,Warrick,2018,0.068,Y,-
Ozone,42-125-5001,Pennsylvania,Washington,2015,0.068,Y,-
Ozone,49-053-0007,Utah,Washington,2015,0.068,Y,-
Ozone,42-125-0005,Pennsylvania,Washington,2016,0.068,Y,-
Ozone,42-125-5001,Pennsylvania,Washington,2016,0.068,Y,-
Ozone,44-009-0007,Rhode Island,Washington,2016,0.068,Y,-
Ozone,42-125-0005,Pennsylvania,Washington,2017,0.068,Y,-
Ozone,42-125-5001,Pennsylvania,Washington,2017,0.068,Y,-
Ozone,44-009-0007,Rhode Island,Washington,2020,0.068,Y,-
Ozone,32-031-0020,Nevada,Washoe,2015,0.068,Y,-
Ozone,32-031-0025,Nevada,Washoe,2015,0.068,Y,-
Ozone,32-031-1005,Nevada,Washoe,2015,0.068,Y,-
Ozone,32-031-2009,Nevada,Washoe,2015,0.068,Y,-
Ozone,32-031-0020,Nevada,Washoe,2016,0.068,Y,-
Ozone,32-031-0020,Nevada,Washoe,2017,0.068,Y,-
Ozone,32-031-0025,Nevada,Washoe,2018,0.068,Y,-
Ozone,32-031-0020,Nevada,Washoe,2021,0.068,Y,-
Ozone,32-031-0025,Nevada,Washoe,2021,0.068,Y,-
Ozone,32-031-0025,Nevada,Washoe,2022,0.068,Y,-
Ozone,32-031-1007,Nevada,Washoe,2022,0.068,Y,-
Ozone,26-161-9991,Michigan,Washtenaw,2016,0.068,Y,"Detroit, MI"
Ozone,26-161-0008,Michigan,Washtenaw,2022,0.068,Y,"Detroit, MI"
Ozone,55-133-0027,Wisconsin,Waukesha,2022,0.068,Y,"Milwaukee, WI"
Ozone,26-163-0001,Michigan,Wayne,2018,0.068,Y,"Detroit, MI"
Ozone,22-121-0001,Louisiana,West Baton Rouge,2018,0.068,Y,-
Ozone,36-119-2004,New York,Westchester,2022,0.068,Y,"New York-Northern New Jersey-Long Island, NY-NJ-CT"
Ozone,42-129-0008,Pennsylvania,Westmoreland,2016,0.068,Y,-
Ozone,26-165-9991,Michigan,Wexford,2022,0.068,Y,-
Ozone,32-033-0101,Nevada,White Pine,2015,0.068,Y,-
Ozone,32-033-0101,Nevada,White Pine,2021,0.068,Y,-
Ozone,09-015-9991,Connecticut,Windham,2015,0.068,Y,"Greater Connecticut, CT"
Ozone,09-015-9991,Connecticut,Windham,2016,0.068,Y,"Greater Connecticut, CT"
Ozone,17-201-2001,Illinois,Winnebago,2016,0.068,Y,-
Ozone,17-201-2001,Illinois,Winnebago,2018,0.068,Y,-
Ozone,54-107-1002,West Virginia,Wood,2016,0.068,Y,-
Ozone,06-113-1003,California,Yolo,2018,0.068,Y,"Sacramento Metro, CA"
Ozone,06-113-1003,California,Yolo,2022,0.068,Y,"Sacramento Metro, CA"
Ozone,42-133-0011,Pennsylvania,York,2015,0.068,Y,-
Ozone,04-027-8011,Arizona,Yuma,2020,0.068,Y,"Yuma, AZ"
Ozone,04-027-8011,Arizona,Yuma,2022,0.068,Y,"Yuma, AZ"
Ozone,08-001-3001,Colorado,Adams,2020,0.069,Y,"Denver Metro/North Front Range, CO"
Ozone,06-001-0007,California,Alameda,2020,0.069,Y,"San Francisco Bay Area, CA"
Ozone,06-001-0007,California,Alameda,2022,0.069,Y,"San Francisco Bay Area, CA"
Ozone,42-003-1008,Pennsylvania,Allegheny,2017,0.069,Y,-
Ozone,42-003-0008,Pennsylvania,Allegheny,2018,0.069,Y,-
Ozone,39-003-0009,Ohio,Allen,2019,0.069,Y,-
Ozone,06-005-0002,California,Amador,2020,0.069,Y,"Amador County, CA"
Ozone,24-003-0014,Maryland,Anne Arundel,2015,0.069,Y,"Baltimore, MD"
Ozone,08-005-0006,Colorado,Arapahoe,2015,0.069,Y,"Denver Metro/North Front Range, CO"
Ozone,08-005-0006,Colorado,Arapahoe,2018,0.069,Y,"Denver Metro/North Front Range, CO"
Ozone,08-005-0006,Colorado,Arapahoe,2019,0.069,Y,"Denver Metro/North Front Range, CO"
Ozone,51-013-0020,Virginia,Arlington,2019,0.069,Y,"Washington, DC-MD-VA"
Ozone,42-005-0001,Pennsylvania,Armstrong,2017,0.069,Y,-
Ozone,22-005-0004,Louisiana,Ascension,2018,0.069,Y,-
Ozone,39-007-1001,Ohio,Ashtabula,2015,0.069,Y,-
